Ingredient,Dish,Meal,Date,Index,Vegetarian,Vegan,Gluten-Free
egg wash,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
vanilla extract,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
cheddar cheese,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
monterey jack cheese,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
potato starch,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
corn starch,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
powdered cellulose,Cheesy Chive Biscuit,lunch,2022-07-10,7,True,False,False
bok choy,Steamed Bok Choy,lunch,2023-01-17,5,False,True,True
pork,Jerk Pork,dinner,2022-09-23,0,False,False,True
moroccan lentil mix,Lentil Keftedes,dinner,2022-05-18,13,False,True,False
panko bread crumbs,Lentil Keftedes,dinner,2022-05-18,13,False,True,False
harissa paste,Lentil Keftedes,dinner,2022-05-18,13,False,True,False
sumac,Lentil Keftedes,dinner,2022-05-18,13,False,True,False
tomato,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
italian dressing,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
mushroom,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
canola olive oil,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
garlic,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
basil,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
red pepper flakes,Garlic Confit and Charred Tomato,dinner,2022-08-11,15,False,True,True
"beef meatball (grass fed beef (halal), mushroom, panko bread crumbs, egg, onion, garlic, salt, pepper, parsley, basil, italian spice)",Zesty Meatballs,dinner,2022-09-01,14,False,False,False
marinara sauce,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
tomato puree,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
onions,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
garlic,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
mushrooms,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
thyme,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
beef soup base,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
basil,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
canola/olive oil blend,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
salt,Zesty Meatballs,dinner,2022-09-01,14,False,False,False
potatoes,Dill Potato Salad,lunch,2022-07-04,8,False,True,True
radicchio,Dill Potato Salad,lunch,2022-07-04,8,False,True,True
frisee lettuce,Dill Potato Salad,lunch,2022-07-04,8,False,True,True
chicory,Dill Potato Salad,lunch,2022-07-04,8,False,True,True
dill,Dill Potato Salad,lunch,2022-07-04,8,False,True,True
humanely raised pork,Carnitas,dinner,2022-06-08,0,False,False,True
onions,Carnitas,dinner,2022-06-08,0,False,False,True
garlic,Carnitas,dinner,2022-06-08,0,False,False,True
bay leaf,Carnitas,dinner,2022-06-08,0,False,False,True
humanely raised pork ,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
honey,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
dijon mustard,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
cayenne pepper,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
pepper,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
paprika,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
salt,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
cumin seed,Roasted Honey Mustard Pork,dinner,2022-08-20,0,False,False,True
carrots,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
orange juice,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
oranges,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
lime juice,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
maple syrup,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
canola/olive oil,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
parsley,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
salt,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
pepper,Twisted Citrus Glazed Carrots,lunch,2022-12-05,5,False,True,True
enriched flour,Egg Roll,dinner,2022-07-26,7,True,False,False
calcium propionate,Egg Roll,dinner,2022-07-26,7,True,False,False
malted barley flour,Egg Roll,dinner,2022-07-26,7,True,False,False
cabbage,Egg Roll,dinner,2022-07-26,7,True,False,False
celery,Egg Roll,dinner,2022-07-26,7,True,False,False
carrots,Egg Roll,dinner,2022-07-26,7,True,False,False
bok choy,Egg Roll,dinner,2022-07-26,7,True,False,False
enriched durum flour,Egg Roll,dinner,2022-07-26,7,True,False,False
wheat flour,Egg Roll,dinner,2022-07-26,7,True,False,False
water chestnuts,Egg Roll,dinner,2022-07-26,7,True,False,False
bamboo shoots,Egg Roll,dinner,2022-07-26,7,True,False,False
salt,Egg Roll,dinner,2022-07-26,7,True,False,False
modified food starch,Egg Roll,dinner,2022-07-26,7,True,False,False
cottonseed oil,Egg Roll,dinner,2022-07-26,7,True,False,False
canola oil,Egg Roll,dinner,2022-07-26,7,True,False,False
sugar,Egg Roll,dinner,2022-07-26,7,True,False,False
spice,Egg Roll,dinner,2022-07-26,7,True,False,False
garlic,Egg Roll,dinner,2022-07-26,7,True,False,False
wheat gluten,Egg Roll,dinner,2022-07-26,7,True,False,False
sesame oil,Egg Roll,dinner,2022-07-26,7,True,False,False
dried onion,Egg Roll,dinner,2022-07-26,7,True,False,False
maltodextrin,Egg Roll,dinner,2022-07-26,7,True,False,False
natural flavor,Egg Roll,dinner,2022-07-26,7,True,False,False
disodium inosinate,Egg Roll,dinner,2022-07-26,7,True,False,False
disodium guanylate,Egg Roll,dinner,2022-07-26,7,True,False,False
eggs,Egg Roll,dinner,2022-07-26,7,True,False,False
sesame oil,Egg Roll,dinner,2022-07-26,7,True,False,False
cornstarch,Egg Roll,dinner,2022-07-26,7,True,False,False
grass fed beef (halal),Braised Beef Brisket,lunch,2022-09-09,0,False,False,True
dehydrated mashed potato pearls,American Mashed Potatoes,lunch,2022-09-09,6,True,False,True
cream,American Mashed Potatoes,lunch,2022-09-09,6,True,False,True
whole milk,American Mashed Potatoes,lunch,2022-09-09,6,True,False,True
butter,American Mashed Potatoes,lunch,2022-09-09,6,True,False,True
salt,American Mashed Potatoes,lunch,2022-09-09,6,True,False,True
"beef (beef, canola oil, garlic powder, onion powder, salt, pepper)",Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
onions,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
bell peppers,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
cilantro,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
paprika,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
lemon juice,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
canola/olive oil blend,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
feta cheese,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
cumin seeds,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
cinnamon,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
star anise,Lebanese Braised Beef,dinner,2023-01-17,12,False,False,True
wild caught alaskan salmon,Grilled Lemon Salmon,dinner,2022-08-31,0,False,False,True
greens,Grilled Lemon Salmon,dinner,2022-08-31,0,False,False,True
lemon,Grilled Lemon Salmon,dinner,2022-08-31,0,False,False,True
salt,Grilled Lemon Salmon,dinner,2022-08-31,0,False,False,True
english muffin,Breakfast Sandwich with Cheese,breakfast,2022-07-15,2,True,False,False
cage free eggs,Breakfast Sandwich with Cheese,breakfast,2022-07-15,2,True,False,False
cheese,Breakfast Sandwich with Cheese,breakfast,2022-07-15,2,True,False,False
arugula,Breakfast Sandwich with Cheese,breakfast,2022-07-15,2,True,False,False
salt,Breakfast Sandwich with Cheese,breakfast,2022-07-15,2,True,False,False
"Baked Chicken (chicken, canola/olive oil blend, salt, pepper)",Chicken Pasta Bake,lunch,2022-11-30,2,False,False,True
"Gluten Free Pasta Bake (gluten free penne pasta, canola/olive oil blend, marinara sauce, basil, garlic, onions, salt)",Chicken Pasta Bake,lunch,2022-11-30,2,False,False,True
brussels sprouts,Roasted Brussels Sprouts,lunch,2022-06-24,5,False,True,True
canola/olive oil blend,Roasted Brussels Sprouts,lunch,2022-06-24,5,False,True,True
pepper,Roasted Brussels Sprouts,lunch,2022-06-24,5,False,True,True
chicken breast (halal),Chicken Piccata,lunch,2022-05-22,0,False,False,False
flour,Chicken Piccata,lunch,2022-05-22,0,False,False,False
buttermilk,Chicken Piccata,lunch,2022-05-22,0,False,False,False
eggs,Chicken Piccata,lunch,2022-05-22,0,False,False,False
paprika,Chicken Piccata,lunch,2022-05-22,0,False,False,False
garlic,Chicken Piccata,lunch,2022-05-22,0,False,False,False
onion,Chicken Piccata,lunch,2022-05-22,0,False,False,False
cayenne pepper,Chicken Piccata,lunch,2022-05-22,0,False,False,False
"chicken stock (contains carrots, celery)",Chicken Piccata,lunch,2022-05-22,0,False,False,False
"demi-glace (corn oil, modified cornstarch, palm oil, maltodextrin, sugar, beef stock, beef fat, corn, cottonseed oil, soy sauce, caramel color, yeast extract, mono/diglycerides, beef extract, soybean oil, lactic acid, butter, shallots, capers, lemon juice, whey, natural flavors, dextrose, turmeric, annatto)",Chicken Piccata,lunch,2022-05-22,0,False,False,False
parsley,Chicken Piccata,lunch,2022-05-22,0,False,False,False
basil,Chicken Piccata,lunch,2022-05-22,0,False,False,False
salt,Chicken Piccata,lunch,2022-05-22,0,False,False,False
sage,Chicken Piccata,lunch,2022-05-22,0,False,False,False
artichoke hearts,Chicken Piccata,lunch,2022-05-22,0,False,False,False
black eyed peas,Curried Black Eyed Peas,lunch,2022-12-01,2,False,True,True
curry leaves,Curried Black Eyed Peas,lunch,2022-12-01,2,False,True,True
mustard seeds,Curried Black Eyed Peas,lunch,2022-12-01,2,False,True,True
"garlic paste (olive oil, garlic, unsalted butter, parsley)",Garlic Bread,lunch,2022-06-12,6,True,False,False
ABF chicken (halal),Chicken Tikka Masala,lunch,2022-07-26,0,False,False,True
tofu,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
mushrooms,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
kale,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
onions,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
"five spice no soy sauce(mushroom, molasses, mushroom seasoning, canola/olive oil blend, ginger, garlic, cinnamon stick, salt, star anise, chinese five spice powder, chili de arbol)",Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
"vegetable soup base (contains carrots, celery)",Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
apple cider vinegar,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
agave,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
canola/olive oil blend,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
chili paste,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
garlic,Kimchi Mushroom & Kale Soup,dinner,2023-02-03,9,False,True,True
"gluten free penne pasta (brown rice, rice bran, water)",Gluten Free Penne with Tomato Confit,dinner,2022-07-28,10,False,True,True
tomato,Gluten Free Penne with Tomato Confit,dinner,2022-07-28,10,False,True,True
canola/olive oil blend,Gluten Free Penne with Tomato Confit,dinner,2022-07-28,10,False,True,True
garlic,Gluten Free Penne with Tomato Confit,dinner,2022-07-28,10,False,True,True
basil,Gluten Free Penne with Tomato Confit,dinner,2022-07-28,10,False,True,True
onion,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
celery,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
carrot,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
pumpkin,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
cinnamon,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
vegetable soup base,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
cream,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
lemon juice,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
clove,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
nutmeg,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
pumpkin seeds,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
parsley oil,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
salt,Pumpkin Soup,lunch,2022-10-04,9,True,False,True
lasagna noodles,Mushroom & Spinach Lasagna,lunch,2022-07-16,1,True,False,False
marinara sauce,Mushroom & Spinach Lasagna,lunch,2022-07-16,1,True,False,False
parmesan cheese,Mushroom & Spinach Lasagna,lunch,2022-07-16,1,True,False,False
pollock fish,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
corn,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
tomato,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
onion,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
red bell pepper,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
green bell pepper,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
canola olive oil,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
apple cider vinegar,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
cilantro,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
garlic powder,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
paprika,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
salt,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
cayenne pepper,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
thyme,Blackened Pollock with Corn Relish,dinner,2022-05-25,0,False,False,True
coconut milk,Toasted Coconut Rice,dinner,2022-11-11,3,False,True,True
rice,Toasted Coconut Rice,dinner,2022-11-11,3,False,True,True
shredded coconut,Toasted Coconut Rice,dinner,2022-11-11,3,False,True,True
plant-based chick'n,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
bell peppers,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
onions,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
canola oil,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
garlic,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
salt,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
black pepper,Teriyaki Glazed Chick'n Strips,lunch,2022-12-01,1,False,True,False
ABF chicken (halal),Glazed Chicken,lunch,2022-05-28,0,False,False,True
pork,Ranchera Pork,dinner,2022-12-08,0,False,False,True
garlic,Ranchera Pork,dinner,2022-12-08,0,False,False,True
canola/olive oil blend,Ranchera Pork,dinner,2022-12-08,0,False,False,True
oregano,Ranchera Pork,dinner,2022-12-08,0,False,False,True
salt,Ranchera Pork,dinner,2022-12-08,0,False,False,True
pepper,Ranchera Pork,dinner,2022-12-08,0,False,False,True
ABF chicken (halal),Chicken with Creamy Leeks & Mushrooms,lunch,2022-08-13,0,False,False,False
leeks,Chicken with Creamy Leeks & Mushrooms,lunch,2022-08-13,0,False,False,False
onions,Chicken with Creamy Leeks & Mushrooms,lunch,2022-08-13,0,False,False,False
mushrooms,Chicken with Creamy Leeks & Mushrooms,lunch,2022-08-13,0,False,False,False
breadcrumbs,Chicken with Creamy Leeks & Mushrooms,lunch,2022-08-13,0,False,False,False
flour,Chicken with Creamy Leeks & Mushrooms,lunch,2022-08-13,0,False,False,False
tofu,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
canola oil,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
chipotle peppers,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
vegetable soup base,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
tomato puree,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
onion,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
garlic,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
brown sugar,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
tabasco sauce,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
apple cider vinegar,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
guajillo chili powder,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
cumin,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
new mexico chili pepper powder,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
salt,Barbacoa Tofu,dinner,2022-11-16,1,False,True,True
mushrooms,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
onions,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
flour,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
canola oil,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
"vegetable soup base (contains mushroom, carrot, celery)",Mushroom Gravy,lunch,2022-11-24,7,False,True,False
leeks,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
thyme,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
mushroom seasoning,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
garlic,Mushroom Gravy,lunch,2022-11-24,7,False,True,False
tofu,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
shiitake mushrooms,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
napa cabbage,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
snap peas,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
garlic,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
canola/olive oil blend,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
cilantro,Kimchi Tofu Stir-Fry,dinner,2022-11-06,1,False,True,False
collard greens,Collard Greens with Mustard Seeds,lunch,2022-12-06,5,False,True,True
"vegetable soup base (contains carrots, mushrooms, celery)",Collard Greens with Mustard Seeds,lunch,2022-12-06,5,False,True,True
mustard seeds,Collard Greens with Mustard Seeds,lunch,2022-12-06,5,False,True,True
onions,Collard Greens with Mustard Seeds,lunch,2022-12-06,5,False,True,True
apple cider vinegar,Collard Greens with Mustard Seeds,lunch,2022-12-06,5,False,True,True
gluten free chickpea pasta,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
tomato paste,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
mushrooms,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
parsley,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
thyme,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
shallots,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
rosemary,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
garlic,Mushroom Ragu Gluten-Free Pasta,dinner,2023-01-17,1,False,True,True
zucchini,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
yellow squash,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
bell peppers,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
tomato,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
onions,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
asparagus,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
chili powder,Vegetable Jhalfrezi,lunch,2023-02-01,5,False,True,True
